"","ID","POBREZA","ANALFABETISMO","ETNIA","EDUCACION","GENERO","QUEHACERES_TIEMPO","AUTOCONSTRUCCION_TIEMPO","ROPA_TIEMPO","ANCIANOS_TIEMPO","NINYOS_TIEMPO","QUEHACERES_FUERA_TIEMPO","ANIMALES_TIEMPO","INGRESOS","EXTRAS_TIEMPO","SINDICADO","CAMBIO_TRABAJO","HORAS_SEG_TRABAJO","SEGUNDO_TRABAJO","HORAS_PRIM_TRABAJO","CONTRATO","TERMINO_CONTRATO","MODALIDAD_CONTRATO","TIEMPO_EMPRESA","HORAS_REMUNERADAS","HORAS_NO_REMUNERADAS"
"3045",3312,2,1,6,11,1,2,0,0,0,0,0,0,1014980,0,2,2,0,2,60,1,NA,1,48,60,2
"3046",3313,2,1,6,11,2,42,0,0,0,0,0,0,1e+05,0,2,2,0,2,8,2,NA,NA,120,8,42
"3047",3314,NA,1,6,16,2,6,0,0,0,0,0,0,2e+06,0,2,2,0,2,40,1,2,2,12,40,6
"3048",3315,2,1,6,7,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,2,2,72,48,0
"3049",3316,NA,1,6,11,2,35,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,2,2,2,48,35
"3050",3317,NA,1,6,11,1,6,0,0,0,0,0,0,908526,4,2,2,0,2,52,1,2,2,1,56,6
"3051",3318,1,1,6,11,1,0,0,0,0,0,0,0,908000,0,2,2,0,2,54,1,2,2,3,54,0
"3052",3319,NA,1,6,16,1,0,0,0,0,0,0,0,6e+05,0,2,1,0,2,40,2,NA,NA,2,40,0
"3053",3320,1,1,6,13,2,21,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,2,2,1,48,21
"3054",3321,1,1,6,3,1,0,0,0,0,0,0,0,8e+05,0,2,2,0,2,40,2,NA,NA,480,40,0
"3055",3322,2,1,6,11,1,0,0,0,0,0,0,0,908000,0,2,2,0,2,48,1,1,2,168,48,0
"3056",3323,NA,1,6,16,2,0,0,0,0,0,0,0,1e+06,0,2,1,0,2,56,1,NA,1,4,56,0
"3057",3324,NA,1,6,11,1,0,0,0,0,0,0,0,1e+06,0,2,2,0,2,50,1,NA,1,60,50,0
"3058",3325,NA,1,6,11,1,0,0,0,0,0,0,0,9e+05,0,2,1,0,2,55,2,NA,NA,120,55,0
"3059",3328,2,1,6,11,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,48,2,NA,NA,48,48,0
"3060",3329,NA,1,6,13,2,21,0,0,0,0,0,0,1500000,0,2,2,0,2,48,1,1,2,36,48,21
"3061",3330,NA,1,6,6,2,30,0,0,0,0,0,0,908526,0,2,2,0,2,42,1,NA,1,12,42,30
"3062",3331,NA,1,6,11,2,21,0,0,0,0,0,0,9e+05,0,2,1,0,2,48,1,NA,1,60,48,21
"3063",3332,NA,1,6,11,1,0,0,0,0,0,0,0,8e+05,0,2,1,0,2,50,2,NA,NA,36,50,0
"3064",3333,NA,1,6,11,2,0,0,0,0,0,0,0,6e+05,0,2,2,0,2,60,2,NA,NA,11,60,0
"3065",3334,NA,1,6,5,2,35,0,0,0,5,0,0,3e+05,0,2,1,0,2,1,2,NA,NA,12,1,40
"3066",3335,NA,1,6,11,2,0,0,0,0,21,0,0,908526,0,2,2,0,2,48,1,2,2,30,48,21
"3067",3336,NA,1,6,11,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,96,48,0
"3068",3337,1,1,6,11,2,15,0,0,0,0,0,0,1200000,0,2,2,0,2,56,1,1,2,6,56,15
"3069",3338,2,1,6,13,2,24,0,0,0,0,0,0,9e+05,0,2,1,0,2,60,2,NA,NA,8,60,24
"3070",3339,NA,1,6,11,2,14,0,0,0,0,0,0,9e+05,0,2,2,0,2,50,2,NA,NA,12,50,14
"3071",3340,NA,1,6,11,2,24,0,0,0,0,0,0,5e+05,0,2,2,0,2,40,2,NA,NA,18,40,24
"3072",3341,NA,1,6,11,2,14,0,0,0,0,0,0,0,0,2,2,0,2,60,2,NA,NA,0,60,14
"3073",3342,2,1,6,2,2,24,0,0,0,0,0,0,5e+05,0,2,2,0,2,40,2,NA,NA,240,40,24
"3074",3343,2,1,6,11,2,24,0,0,0,0,0,0,6e+05,0,2,1,0,2,40,2,NA,NA,24,40,24
"3075",3344,NA,1,6,2,1,0,0,0,0,0,0,0,908000,0,2,2,0,2,50,1,1,2,48,50,0
"3076",3345,1,1,6,6,1,0,0,0,0,0,0,0,7e+05,0,2,1,0,2,50,2,NA,NA,6,50,0
"3077",3346,1,1,6,16,1,5,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,1,1,2,12,48,5
"3078",3347,NA,1,6,11,1,5,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,84,48,5
"3079",3348,2,1,6,19,1,0,0,0,0,0,0,0,4e+06,0,1,2,0,2,40,1,1,2,460,40,0
"3080",3349,NA,1,6,11,2,10,0,0,0,7,0,0,908526,0,2,1,0,2,48,1,1,2,12,48,17
"3081",3350,NA,1,6,11,2,38,0,0,0,0,0,0,3e+05,0,2,2,0,2,20,2,NA,NA,240,20,38
"3082",3352,NA,1,6,2,2,12,0,0,0,0,0,0,1500000,0,2,2,0,2,60,2,NA,NA,144,60,12
"3083",3353,NA,1,6,10,1,0,0,0,0,0,0,0,5e+05,0,2,2,0,2,45,2,NA,NA,12,45,0
"3084",3354,NA,1,6,14,2,15,0,0,0,0,0,0,4e+05,0,2,2,0,2,48,1,NA,1,74,48,15
"3085",3355,NA,1,6,11,2,0,0,0,0,0,0,0,908000,0,2,2,0,2,48,1,1,2,30,48,0
"3086",3356,NA,1,6,7,1,0,0,0,0,0,0,0,8e+05,0,2,2,0,2,48,2,NA,NA,400,48,0
"3087",3357,NA,1,6,13,2,0,0,0,0,0,0,0,7e+05,0,2,1,0,2,48,1,NA,1,1,48,0
"3088",3358,NA,1,6,18,2,14,0,0,0,0,0,0,3e+06,0,2,2,0,2,48,1,1,2,360,48,14
"3089",3359,NA,1,6,14,1,0,0,0,0,0,0,0,3e+05,0,2,1,0,2,40,2,NA,NA,36,40,0
"3090",3360,2,1,6,14,1,0,0,0,0,0,0,0,1500000,0,2,2,0,2,40,1,1,2,60,40,0
"3091",3361,1,1,6,9,1,14,0,0,0,0,0,0,1e+06,0,2,2,0,2,40,2,NA,NA,36,40,14
"3092",3362,1,1,6,11,2,15,0,0,0,0,0,0,8e+05,0,2,2,0,2,65,1,NA,1,120,65,15
"3093",3363,1,1,6,11,2,40,0,0,0,0,0,0,150000,0,2,2,0,2,20,2,NA,NA,2,20,40
"3094",3364,1,1,6,4,2,5,0,0,0,0,0,0,9e+05,0,2,2,0,2,54,2,NA,NA,180,54,5
"3095",3365,2,1,6,16,1,0,0,0,0,0,0,0,3e+06,0,2,2,0,2,48,1,1,2,24,48,0
"3096",3366,NA,1,6,16,2,15,0,0,0,0,0,0,2e+06,0,2,2,0,2,48,1,1,2,45,48,15
"3097",3367,1,1,6,2,1,0,0,0,0,0,0,0,6e+05,0,2,1,0,2,56,2,NA,NA,120,56,0
"3098",3368,1,1,6,10,1,2,0,0,0,0,0,0,720000,0,2,1,0,2,50,2,NA,NA,60,50,2
"3099",3369,NA,1,6,8,2,58,0,0,0,0,0,0,3e+05,0,2,1,0,2,36,2,NA,NA,12,36,58
"3100",3373,2,1,6,16,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,1,2,60,48,0
"3101",3374,NA,1,6,16,2,25,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,1,2,94,48,25
"3102",3375,NA,1,6,17,1,0,0,0,0,0,0,0,1800000,0,1,2,0,2,48,1,1,2,19,48,0
"3103",3376,1,1,6,5,1,0,0,0,0,0,0,0,8e+05,0,2,2,0,2,55,2,NA,NA,3,55,0
"3104",3377,NA,1,6,5,1,0,0,0,0,0,0,0,720000,0,2,1,0,2,50,2,NA,NA,180,50,0
"3105",3378,NA,1,6,11,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,55,2,NA,NA,180,55,0
"3106",3379,1,1,6,11,2,5,0,0,0,0,0,0,1100000,0,2,2,0,2,48,2,NA,NA,72,48,5
"3107",3380,NA,1,6,11,1,0,0,0,0,0,0,0,176000,0,2,1,0,2,20,2,NA,NA,48,20,0
"3108",3381,NA,1,6,13,2,12,0,0,0,20,0,0,3e+05,0,2,2,0,2,40,2,NA,NA,4,40,32
"3109",3382,NA,1,6,13,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,2,2,1,48,0
"3110",3383,2,1,6,11,1,0,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,1,1,2,60,48,0
"3111",3384,NA,1,6,11,2,24,0,0,0,0,0,0,9e+05,0,2,2,0,2,60,2,NA,NA,120,60,24
"3112",3385,NA,1,6,11,1,0,0,0,0,0,0,0,250000,0,2,2,0,2,50,2,NA,NA,24,50,0
"3113",3386,NA,2,6,0,1,0,0,0,0,0,0,0,950000,0,2,2,0,2,30,2,NA,NA,240,30,0
"3114",3387,2,1,6,3,1,5,0,0,0,0,0,0,1e+06,0,2,2,0,2,60,2,NA,NA,60,60,5
"3115",3388,1,1,6,7,2,21,0,0,0,0,0,0,6e+05,0,2,1,0,2,56,1,NA,1,18,56,21
"3116",3389,2,1,6,16,1,0,0,0,0,0,0,0,1500000,0,2,2,0,2,60,1,NA,1,120,60,0
"3117",3390,2,1,6,16,1,0,0,0,0,0,0,0,1500000,0,2,2,0,2,60,1,NA,1,18,60,0
"3118",3391,1,1,6,5,1,5,0,0,0,0,0,0,1e+06,0,2,2,0,2,84,2,NA,NA,240,84,5
"3119",3392,1,1,6,11,1,0,0,0,0,0,0,0,6e+05,0,2,2,0,2,54,2,NA,NA,12,54,0
"3120",3393,2,1,6,14,2,5,0,0,0,0,0,0,1e+06,0,2,2,0,2,54,1,2,2,36,54,5
"3121",3394,NA,1,6,5,2,0,0,0,0,0,0,0,5e+05,0,2,2,0,2,42,2,NA,NA,120,42,0
"3122",3395,2,1,6,16,1,0,0,0,0,0,0,0,7e+06,0,2,2,0,2,48,1,1,2,3,48,0
"3123",3396,NA,1,6,16,2,20,0,0,0,0,0,0,2500000,0,2,2,0,2,48,1,2,2,12,48,20
"3124",3397,NA,1,6,16,1,0,0,0,0,0,0,0,1500000,0,2,2,0,2,60,1,NA,1,24,60,0
"3125",3398,2,1,6,11,2,10,0,0,0,0,0,0,1e+06,0,2,2,0,2,60,2,NA,NA,120,60,10
"3126",3399,1,1,6,11,1,0,0,0,0,0,0,0,4e+05,0,2,1,0,2,10,2,NA,NA,8,10,0
"3127",3400,NA,1,6,14,2,5,0,0,0,0,0,0,1100000,0,2,2,0,2,42,1,1,2,240,42,5
"3128",3401,2,1,6,11,1,0,0,0,0,0,0,0,9e+05,0,2,1,0,2,58,2,NA,NA,24,58,0
"3129",3402,NA,1,6,11,2,20,0,0,0,0,0,0,9e+05,0,2,1,0,2,58,2,NA,NA,24,58,20
"3130",3403,1,1,6,11,1,28,0,0,0,0,0,0,2e+06,0,2,2,0,2,18,2,NA,NA,120,18,28
"3131",3404,NA,1,6,16,2,5,0,0,0,0,0,0,908526,0,2,1,0,2,40,1,2,2,12,40,5
"3132",3405,1,1,6,5,1,0,0,0,0,0,0,0,150000,0,2,2,0,2,40,2,NA,NA,1,40,0
"3133",3406,NA,2,6,0,2,28,0,0,0,0,0,0,50000,0,2,2,0,2,18,2,NA,NA,150,18,28
"3134",3407,NA,1,6,11,1,0,0,0,0,0,0,0,1e+06,0,2,1,0,2,55,2,NA,NA,12,55,0
"3135",3408,2,1,6,11,2,2,0,0,0,0,0,0,4e+05,0,2,1,0,2,60,2,NA,NA,24,60,2
"3136",3409,1,1,6,7,2,28,0,0,0,0,0,0,2e+05,0,2,2,0,2,0,2,NA,NA,240,0,28
"3137",3410,1,2,6,0,2,35,0,0,0,0,0,0,30000,0,2,2,0,2,14,2,NA,NA,96,14,35
"3138",3411,1,1,6,5,2,21,0,0,0,28,0,0,9e+05,0,2,2,0,2,42,2,NA,NA,8,42,49
"3139",3412,1,1,6,9,1,14,0,0,0,0,0,0,1e+06,0,2,2,0,2,60,2,NA,NA,36,60,14
"3140",3413,NA,1,6,9,2,24,0,0,0,12,0,0,6e+05,0,2,2,0,2,50,2,NA,NA,12,50,36
"3141",3414,2,1,6,16,2,35,0,0,0,0,0,0,1e+06,0,2,2,0,2,25,2,NA,NA,3,25,35
"3142",3416,NA,1,6,3,2,30,0,0,0,0,0,0,3e+05,0,2,2,0,2,48,2,NA,NA,180,48,30
"3143",3417,1,1,6,11,2,14,0,0,0,14,0,0,9e+05,0,2,1,0,2,50,2,NA,NA,1,50,28
"3144",3418,NA,1,6,11,1,0,0,0,0,0,0,0,8e+05,0,2,1,0,2,55,2,NA,NA,2,55,0
"3145",3419,1,1,6,5,2,40,0,0,0,0,0,0,1e+05,0,2,2,0,2,21,2,NA,NA,6,21,40
"3146",3420,NA,1,6,5,1,10,0,0,0,0,0,0,150000,0,2,1,0,2,30,2,NA,NA,240,30,10
"3147",3421,1,1,6,11,1,21,0,0,0,21,0,0,320000,0,2,1,0,2,44,2,NA,NA,12,44,42
"3148",3423,2,1,6,12,1,2,0,0,0,0,0,0,2e+06,0,2,2,0,2,48,2,NA,NA,6,48,2
"3149",3424,NA,1,6,11,2,38,0,0,2,0,0,0,150000,0,2,2,0,2,5,2,NA,NA,4,5,40
"3150",3425,2,1,6,8,2,38,0,0,0,0,0,0,420000,0,2,2,0,2,25,2,NA,NA,12,25,38
"3151",3427,NA,1,6,11,1,0,0,0,0,0,0,0,6e+05,0,2,2,0,2,60,2,NA,NA,12,60,0
"3152",3428,NA,1,6,14,1,0,0,0,0,0,0,0,6e+05,0,2,2,0,2,24,2,NA,NA,12,24,0
"3153",3430,2,1,6,13,1,0,0,0,0,0,0,0,2600000,0,2,2,0,2,60,2,NA,NA,24,60,0
"3154",3431,NA,1,6,11,2,7,0,0,0,0,0,0,2e+06,0,2,2,0,2,60,2,NA,NA,20,60,7
"3155",3432,1,1,6,11,2,35,0,0,0,0,0,0,2e+05,0,2,2,0,2,7,2,NA,NA,84,7,35
"3156",3433,NA,1,6,16,2,0,0,0,0,0,0,0,1200000,0,2,1,0,2,48,1,NA,1,12,48,0
"3157",3434,2,1,6,11,1,0,0,0,0,0,0,0,9e+05,0,2,2,0,2,50,2,NA,NA,120,50,0
"3158",3435,1,1,6,5,1,0,0,0,0,0,0,0,8e+05,0,2,2,0,2,60,2,NA,NA,360,60,0
"3159",3436,NA,1,6,5,1,0,0,0,0,0,0,0,8e+05,0,2,2,0,2,60,2,NA,NA,360,60,0
"3160",3437,NA,1,6,11,2,0,0,0,0,0,0,0,908526,0,2,2,0,2,56,1,2,2,2,56,0
"3161",3438,NA,1,6,11,1,6,0,0,0,3,0,0,908526,0,2,2,0,2,48,1,2,2,60,48,9
"3162",3439,2,1,6,11,2,21,0,0,0,0,0,0,1290000,0,2,1,0,2,40,1,2,2,1,40,21
"3163",3440,NA,1,6,16,1,0,0,0,0,0,0,0,1500000,0,2,1,0,2,45,1,1,2,22,45,0
"3164",3441,2,1,6,3,2,10,0,0,0,0,0,0,580000,0,2,2,0,2,54,1,NA,1,7,54,10
"3165",3442,NA,1,6,3,2,30,0,0,0,15,0,0,2e+05,0,2,1,0,2,8,2,NA,NA,109,8,45
"3166",3443,NA,1,6,11,1,0,0,0,0,0,0,0,8e+05,0,2,2,0,2,54,2,NA,NA,10,54,0
"3167",3445,NA,1,6,16,1,25,0,0,0,0,0,0,2e+05,0,2,1,0,2,10,2,NA,NA,12,10,25
"3168",3446,NA,1,6,16,2,0,0,0,0,0,0,0,1500000,0,2,2,0,2,20,1,2,2,1,20,0
"3169",3447,NA,1,6,11,1,0,0,0,0,0,0,0,980000,0,2,1,0,2,40,1,1,2,10,40,0
"3170",3448,2,1,6,5,1,2,0,0,0,0,0,0,5e+05,0,2,1,0,2,60,2,NA,NA,1,60,2
"3171",3449,1,1,6,1,1,0,0,0,0,0,0,14,2e+05,0,2,2,0,2,48,2,NA,NA,12,48,14
"3172",3450,NA,1,6,11,2,12,0,0,0,12,0,0,3e+05,0,2,1,0,2,40,2,NA,NA,6,40,24
"3173",3451,1,1,6,11,2,14,0,0,0,0,0,0,1e+06,0,2,1,0,2,60,2,NA,NA,2,60,14
"3174",3452,2,1,6,7,1,0,0,0,0,0,0,0,9e+05,0,2,2,0,2,40,2,NA,NA,256,40,0
"3175",3453,NA,1,6,15,1,10,0,0,0,0,0,0,0,0,2,1,0,2,12,2,NA,NA,36,12,10
"3176",3455,2,1,6,5,1,0,0,0,0,0,0,0,1300000,0,2,2,0,2,56,2,NA,NA,10,56,0
"3177",3456,NA,1,6,11,2,14,0,0,0,30,0,0,4e+05,0,2,2,0,2,56,2,NA,NA,3,56,44
"3178",3457,NA,1,6,11,1,0,0,0,0,5,0,0,1100000,0,2,2,0,2,48,2,NA,NA,10,48,5
"3179",3458,2,1,6,12,2,12,0,0,0,3,0,0,4e+05,0,2,2,0,2,60,2,NA,NA,4,60,15
"3180",3460,1,1,6,13,1,0,0,0,0,0,0,0,6e+05,0,2,1,0,2,84,2,NA,NA,4,84,0
"3181",3462,2,1,6,7,2,7,0,0,0,0,0,0,840000,0,2,2,0,2,84,2,NA,NA,3,84,7
"3182",3463,1,1,6,3,1,0,0,0,0,0,0,0,7e+05,0,2,1,0,2,50,2,NA,NA,12,50,0
"3183",3464,1,1,6,9,2,24,0,0,0,0,0,0,0,0,2,1,0,2,24,2,NA,NA,1,24,24
"3184",3465,1,1,6,13,2,24,0,0,0,0,0,0,8e+05,0,2,2,0,2,60,2,NA,NA,24,60,24
"3185",3466,NA,1,6,15,2,14,0,0,0,14,0,0,0,0,2,1,0,2,48,2,NA,NA,0,48,28
"3186",3467,NA,1,6,16,1,0,0,0,0,0,0,0,908000,0,2,2,0,2,48,1,NA,1,2,48,0
"3187",3468,1,1,6,6,1,2,0,0,0,0,0,0,650000,0,2,1,0,2,72,2,NA,NA,2,72,2
"3188",3469,NA,1,6,8,2,14,0,0,0,0,0,0,0,0,2,1,0,2,40,2,NA,NA,1,40,14
"3189",3470,1,1,6,11,2,35,0,0,0,21,0,0,3e+05,0,2,1,0,2,24,2,NA,NA,36,24,56
"3190",3471,NA,1,6,6,2,10,0,0,0,0,0,0,670000,0,2,2,0,2,56,2,NA,NA,24,56,10
"3191",3472,NA,1,6,11,1,0,0,0,0,0,0,0,860000,0,2,2,0,2,54,2,NA,NA,3,54,0
"3192",3473,NA,1,6,11,1,0,0,0,0,0,0,0,1e+06,0,2,2,0,2,48,2,NA,NA,24,48,0
"3193",3474,NA,1,6,11,1,2,0,0,0,0,0,0,1200000,0,2,1,0,2,60,1,2,2,36,60,2
"3194",3475,NA,1,6,7,2,0,0,0,0,0,0,0,850000,0,2,2,0,2,54,2,NA,NA,18,54,0
"3195",3476,2,1,6,2,1,2,0,0,0,0,0,0,5e+05,0,2,1,0,2,70,2,NA,NA,120,70,2
"3196",3478,NA,1,6,10,1,0,0,0,0,6,0,0,7e+05,0,2,2,0,2,60,2,NA,NA,48,60,6
"3197",3479,NA,1,6,12,2,2,0,0,0,31,0,0,9e+05,0,2,2,0,2,25,1,NA,1,9,25,33
"3198",3480,NA,1,6,5,1,0,0,0,0,0,0,0,1200000,0,2,1,0,2,70,2,NA,NA,6,70,0
"3199",3481,NA,1,6,11,2,14,0,0,0,0,0,0,0,0,2,1,0,2,24,2,NA,NA,0,24,14
"3200",3482,NA,1,6,11,2,7,0,0,0,0,0,0,250000,0,2,1,0,2,20,2,NA,NA,2,20,7
"3201",3483,NA,1,6,11,2,5,0,0,0,0,0,0,0,0,2,2,0,2,48,2,NA,NA,0,48,5
"3202",3484,1,1,6,11,2,42,0,0,0,0,0,0,0,0,2,1,0,2,10,2,NA,NA,0,10,42
"3203",3485,NA,1,6,5,1,0,0,0,0,0,0,0,8e+05,0,2,1,0,2,40,2,NA,NA,20,40,0
"3204",3486,1,1,6,11,2,7,0,0,0,0,0,0,4e+05,0,2,1,0,2,32,2,NA,NA,8,32,7
"3205",3487,NA,1,6,11,1,0,0,0,0,0,0,0,880000,0,2,2,0,2,40,1,2,2,24,40,0
"3206",3488,NA,1,6,4,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,48,1,2,2,120,48,0
"3207",3489,NA,1,6,5,1,0,0,0,0,0,0,0,480000,0,2,1,0,2,60,2,NA,NA,3,60,0
"3208",3490,NA,1,6,16,1,0,0,0,0,0,0,0,9e+05,0,2,1,0,2,60,2,NA,NA,24,60,0
"3209",3494,2,1,6,11,2,21,0,0,0,0,0,0,6e+05,0,2,2,0,2,48,2,NA,NA,18,48,21
"3210",3495,2,2,6,0,1,0,0,0,0,0,0,0,670000,0,2,2,0,2,48,2,NA,NA,240,48,0
"3211",3496,2,1,6,11,2,15,0,0,0,2,0,0,7e+05,0,2,2,0,2,60,2,NA,NA,7,60,17
"3212",3497,2,1,6,18,2,31,0,0,0,6,0,0,50000,0,2,1,0,2,20,2,NA,NA,1,20,37
"3213",3498,2,1,6,5,1,0,0,0,0,0,0,0,6e+05,0,2,2,0,2,48,2,NA,NA,60,48,0
"3214",3499,NA,1,6,11,2,35,0,0,0,18,0,0,2e+05,0,2,1,0,2,16,2,NA,NA,3,16,53
"3215",3500,NA,1,6,6,2,18,0,0,0,0,0,0,4e+05,0,2,1,0,2,60,2,NA,NA,120,60,18
"3216",3501,NA,1,6,3,1,0,0,0,0,0,0,0,4e+05,0,2,1,0,2,40,2,NA,NA,24,40,0
"3217",3502,2,1,6,11,2,12,0,0,0,0,0,0,1014980,0,2,2,0,2,48,1,2,2,72,48,12
"3218",3503,NA,1,6,16,2,6,0,0,0,0,0,0,1014980,0,2,2,0,2,48,1,1,2,4,48,6
"3219",3504,1,1,6,11,2,30,0,0,0,21,0,0,150000,0,2,1,0,2,10,2,NA,NA,2,10,51
"3220",3505,NA,1,6,11,1,0,0,0,0,0,0,0,8e+05,0,2,1,0,2,60,2,NA,NA,12,60,0
"3221",3506,NA,1,6,16,2,14,0,0,0,0,0,0,908000,0,2,2,0,2,48,1,1,2,7,48,14
"3222",3507,1,1,6,9,1,0,0,0,0,0,0,0,6e+05,0,2,1,0,2,40,2,NA,NA,240,40,0
"3223",3508,NA,1,6,11,2,28,0,0,0,0,0,0,4e+05,0,2,2,0,2,30,2,NA,NA,3,30,28
"3224",3509,1,1,6,2,1,24,0,0,0,0,0,0,4e+05,0,2,1,0,2,16,2,NA,NA,6,16,24
"3225",3510,NA,1,6,5,2,42,0,0,0,0,0,0,3e+05,0,2,2,0,2,25,2,NA,NA,20,25,42
"3226",3511,2,1,6,5,1,0,0,0,0,0,0,0,8e+05,0,2,2,0,2,55,2,NA,NA,36,55,0
"3227",3512,2,1,6,11,2,21,0,0,0,0,0,0,1e+06,0,2,2,0,2,50,2,NA,NA,96,50,21
"3228",3513,NA,1,6,11,2,21,0,0,0,0,0,0,7e+05,0,2,2,0,2,60,2,NA,NA,60,60,21
"3229",3514,1,1,6,5,1,0,0,0,0,0,0,0,420000,0,2,1,0,2,56,2,NA,NA,16,56,0
"3230",3515,1,1,6,11,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,40,1,2,2,0,40,0
"3231",3516,NA,1,6,11,2,8,0,0,0,0,0,0,2e+06,0,2,2,0,2,32,1,2,2,1,32,8
"3232",3517,1,1,6,5,1,18,0,0,0,0,0,0,6e+05,0,2,2,0,2,50,2,NA,NA,300,50,18
"3233",3518,NA,1,1,5,1,0,0,0,21,0,0,0,720000,0,2,1,0,2,40,2,NA,NA,4,40,21
"3234",3519,NA,1,6,7,1,0,0,0,0,0,0,0,6e+05,0,2,1,0,2,45,2,NA,NA,3,45,0
"3235",3520,1,1,6,16,2,18,0,0,0,0,0,0,908526,0,2,1,0,2,40,1,2,2,108,40,18
"3236",3521,NA,1,6,11,1,3,0,0,0,0,0,0,1100000,0,2,1,0,2,72,1,2,2,6,72,3
"3237",3522,NA,1,6,16,1,0,0,0,0,0,0,0,1200000,0,2,2,0,2,48,1,1,2,58,48,0
"3238",3523,2,1,6,9,1,0,0,0,0,0,0,0,1600000,0,2,2,0,2,48,2,NA,NA,1,48,0
"3239",3524,1,1,6,11,1,0,0,0,0,10,0,0,750000,0,2,1,0,2,84,2,NA,NA,132,84,10
"3240",3525,NA,1,6,11,1,6,0,0,0,0,0,0,908526,0,2,1,0,2,41,1,1,2,6,41,6
"3241",3526,1,1,6,1,1,10,0,0,0,0,0,0,0,0,2,2,0,2,48,2,NA,NA,0,48,10
"3242",3527,1,1,6,11,1,14,0,0,0,0,0,0,6e+05,0,2,1,0,2,36,2,NA,NA,24,36,14
"3243",3528,NA,1,6,14,2,21,0,0,0,0,0,0,908526,0,2,2,0,2,42,1,NA,1,3,42,21
"3244",3529,2,1,6,11,1,15,0,0,0,0,0,0,2800000,0,2,2,0,2,48,1,2,2,408,48,15
"3245",3530,NA,1,6,16,1,0,0,0,0,0,0,0,9e+05,0,2,2,0,2,60,2,NA,NA,4,60,0
"3246",3531,NA,1,6,11,2,4,0,0,0,0,0,0,750000,0,2,2,0,2,56,1,NA,1,120,56,4
"3247",3532,1,1,6,3,1,0,0,0,0,0,0,0,6e+05,0,2,2,0,2,84,2,NA,NA,240,84,0
"3248",3533,NA,1,6,11,1,0,0,0,0,0,0,0,908526,0,2,1,0,2,48,1,2,2,12,48,0
"3249",3534,1,1,6,5,2,38,0,0,0,0,0,0,3e+05,0,2,2,0,2,0,2,NA,NA,204,0,38
"3250",3535,1,1,6,7,1,0,0,0,0,0,0,0,9e+05,0,2,1,0,2,41,2,NA,NA,10,41,0
"3251",3536,2,1,6,16,1,15,0,0,0,0,0,0,5e+05,0,2,2,0,2,42,1,2,2,4,42,15
"3252",3537,2,1,6,11,1,2,0,0,0,0,0,0,1360000,0,2,2,0,2,40,1,NA,1,60,40,2
"3253",3538,NA,1,6,16,1,0,0,0,0,0,0,0,8e+05,0,2,1,0,2,60,2,NA,NA,24,60,0
"3254",3539,2,1,6,9,2,21,0,0,0,0,0,0,9e+05,0,2,2,0,2,60,2,NA,NA,240,60,21
"3255",3540,2,1,6,5,2,35,0,0,0,0,0,0,360000,0,2,1,0,2,24,2,NA,NA,3,24,35
"3256",3541,NA,1,6,11,2,18,0,0,0,0,0,0,908526,0,2,1,0,2,40,1,2,2,24,40,18
"3257",3542,2,1,6,7,1,0,0,0,0,0,0,0,360000,0,2,2,0,2,48,2,NA,NA,36,48,0
"3258",3544,2,1,6,6,1,1,0,0,0,6,0,0,6e+05,0,2,1,0,2,60,2,NA,NA,5,60,7
"3259",3545,NA,1,6,8,2,6,0,0,0,12,0,0,5e+05,0,2,2,0,2,58,2,NA,NA,0,58,18
"3260",3546,2,1,6,5,2,0,0,0,0,0,0,0,908526,0,2,2,0,2,0,1,2,2,216,0,0
"3261",3547,NA,1,6,11,1,6,0,0,0,0,0,0,1e+06,0,2,2,0,2,72,1,1,2,32,72,6
"3262",3548,2,1,6,7,1,0,0,0,0,0,0,0,908526,0,2,2,0,2,60,1,1,2,18,60,0
"3263",3549,NA,1,6,13,2,40,0,0,0,0,0,0,30000,0,2,2,0,2,10,2,NA,NA,1,10,40
"3264",3552,2,1,6,5,1,0,0,0,0,0,0,0,480000,0,2,2,0,2,60,2,NA,NA,180,60,0
"3265",3553,NA,1,6,13,2,28,0,0,0,0,0,0,1300000,0,2,2,0,2,48,1,2,2,2,48,28
"3266",3554,NA,1,6,15,2,21,0,0,0,0,0,0,40000,0,2,1,0,2,20,2,NA,NA,24,20,21
"3267",3555,NA,1,6,11,1,6,0,0,16,0,0,0,9e+05,0,2,1,0,2,48,2,NA,NA,15,48,22
